frame_id,ped_no,pos_x,pos_y,timestamp,vel_x,vel_y,speed,destination1,destination2,destination3,destination4,neighbor_id,neighbor_distance,bound_x,bound_y,d_w_bound
1370,7,11.448480761957438,6.055784783114896,54.8,-0.2761331595744708,0.0805355808510646,0.2876385748386383,12.43191,5.9315853,12.801164,5.291511,22.0,4.915777206420898,6.0,2.0,6.7922993
1380,7,11.338027498127651,6.0879990154553205,55.2,-0.2761331595744614,0.080535580851061,0.28763628005981445,12.323788,6.043631,12.705293,5.401479,22.0,5.6155571937561035,6.0,2.0,6.7235613
1390,7,11.227574234297863,6.120213247795746,55.6,-0.2761331595744708,0.0805355808510646,0.2876385748386383,12.215792,6.1557884,12.609743,5.511655,22.0,6.332423210144043,6.0,2.0,6.6561017
1400,7,11.188785646941168,6.133055375035296,56.0,-0.0969714683917381,0.032105318098874,0.10214855521917343,12.178005,6.195941,12.576735,5.5503883,26.0,5.590283393859863,6.0,2.0,6.6336746
1410,7,11.25749407429411,6.116839344623531,56.4,0.1717710683823542,-0.0405400760294118,0.17649006843566895,12.245403,6.1280007,12.637218,5.4817553,26.0,4.920999050140381,6.0,2.0,6.677545
1420,7,11.32620250164705,6.100623314211767,56.8,0.1717710683823498,-0.0405400760294118,0.17649035155773163,12.312837,6.060121,12.697807,5.4131727,26.0,4.253526210784912,6.0,2.0,6.7218704
1430,7,11.394910928999993,6.084407283800002,57.2,0.1717710683823512,-0.0405400760294111,0.17649006843566895,12.380306,5.9923043,12.758498,5.3446426,26.0,3.5150232315063477,6.0,2.0,6.766642
1440,7,11.58958480649999,6.063080421118183,57.6,0.4866846937500008,-0.0533171567045466,0.4895956814289093,12.573192,5.8128858,12.938184,5.150302,26.0,2.899674654006958,6.0,2.0,6.910288
1450,7,11.78425868399999,6.0417535584363655,58.0,0.4866846937500008,-0.0533171567045444,0.4895979166030884,12.766168,5.6345606,13.118332,4.9560776,26.0,2.292849063873291,6.0,2.0,7.0564456
1460,7,11.97893256149999,6.020426695754547,58.4,0.4866846937500008,-0.0533171567045466,0.4895956814289093,12.9592285,5.457437,13.298923,4.7619867,26.0,1.745924711227417,6.0,2.0,7.204961
1470,7,12.17360643899999,5.999099833072729,58.8,0.4866846937500008,-0.0533171567045444,0.48959803581237793,13.152372,5.281634,13.47994,4.568044,26.0,1.2343624830245972,6.0,2.0,7.355693
1480,7,12.367281988923068,5.982124305630771,59.2,0.4841888748076892,-0.0424388186048945,0.48604387044906616,13.3448305,5.110544,13.661584,4.3750997,7.0,0.7972893714904785,6.0,2.0,7.5099664
1490,7,12.560291987128196,5.968049668348719,59.6,0.4825249955128203,-0.0351865932051299,0.4838070869445801,13.53683,4.943387,13.843706,4.1828284,26.0,0.571536660194397,6.0,2.0,7.6669974
1500,7,12.753301985333325,5.953975031066668,60.0,0.4825249955128247,-0.0351865932051277,0.4838046431541443,13.728871,4.7782226,14.026134,3.9906788,26.0,0.7669208645820618,6.0,2.0,7.825663
1510,7,12.946311983538454,5.939900393784617,60.4,0.4825249955128247,-0.0351865932051277,0.4838070869445801,13.920955,4.6152606,14.208856,3.7986677,26.0,1.2049371004104614,6.0,2.0,7.9858665
1520,7,13.142461649630429,5.94810562288261,60.8,0.4903741652299337,0.0205130727449832,0.49080345034599304,14.117271,4.466307,14.4005575,3.6023655,26.0,1.643200159072876,6.0,2.0,8.161023
1530,7,13.339956887673903,5.965859366143479,61.2,0.4937380951086886,0.0443843581521712,0.49572956562042236,14.315397,4.3263674,14.596094,3.4041915,26.0,2.022909164428711,6.0,2.0,8.342842
1540,7,13.537452125717383,5.983613109404349,61.6,0.4937380951086974,0.0443843581521742,0.49572718143463135,14.513525,4.1911397,14.791704,3.2060328,26.0,2.3230843544006348,6.0,2.0,8.525394
1550,7,13.73494736376086,6.001366852665218,62.0,0.4937380951086974,0.0443843581521742,0.49572956562042236,14.7116585,4.061094,14.987385,3.0078905,26.0,2.5436418056488037,6.0,2.0,8.708636
1560,7,13.925107064391296,6.01881102992174,62.4,0.4753992515760891,0.0436104431413044,0.4773956835269928,14.902454,3.9415107,15.175947,2.8171115,28.0,2.751317262649536,6.0,2.0,8.88584
1570,7,14.049246928304338,6.033469113139132,62.8,0.3103496597826061,0.0366452080434799,0.31250542402267456,15.027178,3.8689892,15.299879,2.6924374,28.0,2.150102138519287,6.0,2.0,9.003291
1580,7,14.17338679221738,6.048127196356523,63.2,0.3103496597826006,0.036645208043477,0.31250542402267456,15.151907,3.7991972,15.423828,2.567795,28.0,1.6614916324615479,6.0,2.0,9.120941
1590,7,14.289379117390231,6.054906027282929,63.6,0.2899808129321323,0.0169470773160141,0.29047611355781555,15.268095,3.731169,15.537975,2.4516256,28.0,1.3883864879608154,6.0,2.0,9.228004
1600,7,14.403334557878038,6.059715045136587,64.0,0.2848886012195138,0.0120225446341449,0.28514236211776733,15.382147,3.6652145,15.649699,2.3375692,28.0,1.4566048383712769,6.0,2.0,9.332595
1610,7,14.517289998365843,6.0645240629902455,64.4,0.2848886012195088,0.0120225446341469,0.28514230251312256,15.496199,3.601665,15.7614565,2.2235131,28.0,1.8481755256652832,6.0,2.0,9.437404
1620,7,14.631245438853648,6.069333080843903,64.8,0.2848886012195189,0.0120225446341451,0.28514230251312256,15.61025,3.54065,15.873247,2.109457,28.0,2.410348653793335,6.0,2.0,9.542425
1630,7,14.746185679444434,6.047223603000002,65.2,0.2873506014769592,-0.0552736946097535,0.2926171123981476,15.723927,3.4590695,15.979654,1.9956268,28.0,3.0437581539154053,6.0,2.0,9.637208
1640,7,14.86154797722221,6.013577627000002,65.6,0.2884057444444483,-0.0841149400000014,0.3004237711429596,15.837524,3.3694882,16.083939,1.8825718,28.0,3.7284271717071533,6.0,2.0,9.728095
1650,7,14.97691027499999,5.979931651000001,66.0,0.2884057444444424,-0.0841149400000006,0.3004211485385895,15.951219,3.2818637,16.188444,1.770455,28.0,4.4368391036987305,6.0,2.0,9.8196125
1660,7,15.092272572777768,5.946285675000001,66.4,0.2884057444444424,-0.0841149399999984,0.30042147636413574,16.065008,3.1963546,16.293161,1.6594658,28.0,5.159222602844238,6.0,2.0,9.91174
1670,7,15.179097881105251,5.91799805843158,66.8,0.2170632708187183,-0.0707190414210538,0.2282932549715042,16.150589,3.1308615,16.371458,1.5772532,32.0,2.317389488220215,6.0,2.0,9.980309
1680,7,15.151775231631568,5.911143879589475,67.2,-0.0683066236842123,-0.0171354471052629,0.07042334973812103,16.123013,3.1373742,16.343296,1.60529,32.0,2.02756404876709,6.0,2.0,9.952489
1690,7,15.124452582157884,5.90428970074737,67.6,-0.0683066236842103,-0.0171354471052635,0.07042334973812103,16.09544,3.1441257,16.315134,1.6333312,32.0,1.8647056818008423,6.0,2.0,9.924672
1700,7,15.0971299326842,5.8974355219052645,68.0,-0.0683066236842123,-0.0171354471052629,0.07042334973812103,16.067867,3.1511145,16.28697,1.6613768,32.0,1.8425345420837402,6.0,2.0,9.896857
1710,7,15.069807283210515,5.890581343063159,68.4,-0.0683066236842079,-0.0171354471052629,0.07042364776134491,16.040297,3.1583388,16.258808,1.6894265,32.0,1.9937018156051636,6.0,2.0,9.869043
1720,7,15.042484633736832,5.883727164221054,68.8,-0.0683066236842103,-0.0171354471052635,0.07042334973812103,16.01273,3.1657975,16.230644,1.7174802,32.0,2.257279396057129,6.0,2.0,9.841232
1730,7,15.015161984263148,5.87687298537895,69.2,-0.0683066236842123,-0.0171354471052606,0.07042334973812103,15.985164,3.1734889,16.202482,1.7455375,32.0,2.516677141189575,6.0,2.0,9.813424
1740,7,14.987839334789465,5.870018806536844,69.6,-0.0683066236842103,-0.0171354471052635,0.07042104005813599,15.957602,3.1814108,16.17432,1.7735976,32.0,2.8526270389556885,6.0,2.0,9.785618
1750,7,14.90362128582352,5.861635531752943,70.0,-0.2105451224148572,-0.0209581869597538,0.21158559620380402,15.873127,3.21806,16.090347,1.8580889,32.0,3.237283945083618,6.0,2.0,9.704984
1760,7,14.781472970529402,5.852232859674512,70.4,-0.3053707882352886,-0.0235066801960767,0.3062747120857239,15.750712,3.2766623,15.969182,1.9802387,29.0,3.04886794090271,6.0,2.0,9.589263
1770,7,14.659324655235284,5.84283018759608,70.8,-0.3053707882353039,-0.0235066801960797,0.3062747120857239,15.6283,3.3387332,15.848038,2.1024303,29.0,2.7327632904052734,6.0,2.0,9.473713
1780,7,14.537176339941166,5.8334275155176485,71.2,-0.3053707882352886,-0.0235066801960789,0.3062747120857239,15.505888,3.4040828,15.726915,2.224657,29.0,2.5531065464019775,6.0,2.0,9.358341
1790,7,14.415028024647048,5.824024843439218,71.6,-0.3053707882352994,-0.0235066801960775,0.3062747120857239,15.383478,3.4725258,15.605814,2.3469133,29.0,2.637453317642212,6.0,2.0,9.243152
1800,7,14.386065022051536,5.828495652121651,72.0,-0.0724075064887797,0.0111770217060834,0.07326295226812363,15.354698,3.4943535,15.578629,2.3749876,29.0,2.921847105026245,6.0,2.0,9.218648
1810,7,14.450287332154629,5.846839941564951,72.4,0.160555775257729,0.045860723608248,0.1669749766588211,15.419556,3.4681666,15.645341,2.3088923,29.0,3.2931573390960693,6.0,2.0,9.284693
1820,7,14.51450964225772,5.865184231008249,72.8,0.1605557752577347,0.0458607236082474,0.16697727143764496,15.484432,3.4430757,15.712055,2.2428372,33.0,2.4226999282836914,6.0,2.0,9.350749
1830,7,14.578731952360814,5.883528520451549,73.2,0.160555775257729,0.045860723608248,0.16697727143764496,15.549324,3.4191058,15.77877,2.1768267,33.0,2.1199769973754883,6.0,2.0,9.416817
1840,7,14.642954262463906,5.901872809894847,73.6,0.1605557752577347,0.0458607236082474,0.1669769436120987,15.614232,3.3962798,15.845485,2.1108656,33.0,1.8221385478973389,6.0,2.0,9.482893
1850,7,14.707176572567,5.920217099338146,74.0,0.160555775257729,0.0458607236082457,0.16697727143764496,15.679155,3.374622,15.912201,2.0449586,33.0,1.5282669067382812,6.0,2.0,9.54898
1860,7,14.771398882670091,5.938561388781445,74.4,0.160555775257729,0.045860723608248,0.16697727143764496,15.744095,3.3541546,15.978917,1.9791104,33.0,1.2529847621917725,6.0,2.0,9.615077
1870,7,14.835621192773186,5.956905678224744,74.8,0.1605557752577392,0.0458607236082474,0.16697727143764496,15.809049,3.3348994,16.045635,1.9133276,33.0,1.0274730920791626,6.0,2.0,9.681183
1880,7,14.899843502876278,5.975249967668043,75.2,0.160555775257729,0.045860723608248,0.1669769436120987,15.874019,3.3168774,16.112352,1.8476173,33.0,0.8903858065605164,6.0,2.0,9.747298
1890,7,14.96406581297937,5.993594257111342,75.6,0.1605557752577347,0.0458607236082474,0.16697727143764496,15.939004,3.3001091,16.17907,1.7819873,33.0,0.8224852085113525,6.0,2.0,9.813422
1900,7,15.172696574657133,5.960958843960002,76.0,0.5215769041943977,-0.0815885328783482,0.5279191136360168,16.145983,3.172029,16.374826,1.5778553,33.0,0.7789341807365417,6.0,2.0,9.991373
1910,7,15.41742944922856,5.915578505160002,76.4,0.6118321864285605,-0.113450846999999,0.6222642064094543,16.388634,3.0271254,16.60338,1.3424014,33.0,0.9360044598579407,6.0,2.0,10.199007
1920,7,15.662162323799988,5.870198166360002,76.8,0.6118321864285822,-0.113450847000003,0.622261643409729,16.631468,2.896398,16.832512,1.1128186,33.0,1.2364517450332642,6.0,2.0,10.408449
1930,7,15.934495294054043,5.8514778950270285,77.2,0.6808324256351287,-0.0468006783324319,0.6824371218681335,16.902964,2.8008614,17.09475,0.85835505,33.0,1.685052514076233,6.0,2.0,10.654956
1940,7,16.271228487567555,5.894964447783785,77.6,0.841832983783797,0.1087163818918935,0.8488253355026245,17.241032,2.7823489,17.433155,0.5330625,34.0,2.1373205184936523,6.0,2.0,10.984939
1950,7,16.60796168108107,5.938451000540542,78.0,0.8418329837837715,0.1087163818918919,0.8488231301307678,17.579153,2.805115,17.771605,0.24919757,34.0,2.577789068222046,6.0,2.0,11.315487
1960,7,16.944694874594585,5.981937553297299,78.4,0.8418329837837804,0.1087163818918897,0.8488231301307678,17.91733,2.8681762,18.110096,0.26571298,34.0,3.0599515438079834,6.0,2.0,11.646552
30,8,-0.9039639521304368,2.165026275747829,1.2,1.7774571423913037,-0.2311161780434788,1.792419672012329,3.1018183,17.540876,0.16599333,18.087618,0.0,3.4280970096588135,0.0,2.0,0.91890395
40,8,-0.192981095173915,2.0725798045304376,1.6,1.7774571423913037,-0.2311161780434788,1.792419672012329,3.284213,16.836597,0.6245348,17.416227,0.0,3.3520147800445557,0.0,2.0,0.20617841
50,8,0.4786381394799979,2.020519793256003,2.0,1.6790480866347828,-0.1301500281860868,1.6840847730636597,3.549709,16.169867,1.2873684,16.776752,0.0,3.312934160232544,0.6315789473684212,2.0,0.15431118
60,8,1.0912119406799974,2.029039471896003,2.4,1.5314345029999992,0.0212991966000009,1.5315823554992676,3.8315737,15.558194,1.890373,16.181559,5.0,2.868363618850708,0.9473684210526319,2.0,0.14674546
70,8,1.7037857418799969,2.037559150536003,2.8,1.5314345029999992,0.0212991965999997,1.5315828323364258,4.1847486,14.946602,2.4980679,15.587717,5.0,1.9008926153182983,1.578947368421053,2.0,0.13036601
80,8,2.261461509624997,2.099981021175003,3.2,1.394189419362499,0.1560546765975,1.4028958082199097,4.515875,14.385867,3.0493333,15.033585,5.0,1.0062744617462158,2.210526315789474,2.0,0.11220791
90,8,2.8130374958749966,2.1683920242583365,3.6,1.3789399656249992,0.1710275077083334,1.389505386352539,4.8806496,13.830831,3.5973697,14.484208,5.0,0.685942530632019,2.8421052631578947,2.0,0.17088236
100,8,3.343583896592589,2.161193681762966,4.0,1.326366001793981,-0.0179958562384263,1.3264881372451782,5.3055305,13.302154,4.127898,13.976919,6.0,0.5306915044784546,3.473684210526316,2.0,0.20714612
110,8,3.853100711777774,2.078385993688892,4.4,1.273792037962962,-0.2070192201851848,1.290505290031433,5.7717576,12.800611,4.6400623,13.514098,0.0,1.4465727806091309,3.7894736842105265,2.0,0.10095926
120,8,4.362617526962959,1.9955783056148173,4.8,1.2737920379629637,-0.2070192201851864,1.290504813194275,6.2458506,12.3002825,5.1530323,13.055282,6.0,2.518264055252075,4.421052631578947,2.0,0.058602016
130,8,5.004416443599995,1.9463401411200028,5.2,1.604497291592589,-0.1230954112370368,1.6092123985290527,6.824738,11.666293,5.796583,12.465046,0.0,3.576035737991333,5.052631578947368,2.0,0.0721392
140,8,5.679285885599995,1.9054943575200027,5.6,1.687173605000003,-0.1021144590000001,1.6902611255645752,7.4399962,10.999625,6.4726844,11.84648,0.0,3.5610525608062744,5.684210526315789,2.0,0.09463387
150,8,6.317167290874995,1.8960715893000029,6.0,1.5947035131874974,-0.0235569205499996,1.5948771238327026,8.018223,10.367095,7.110102,11.256835,0.0,3.5936028957366943,6.0,2.0,0.3337607
160,8,6.868743277124994,1.9599691903000027,6.4,1.3789399656249977,0.1597440024999995,1.38816237449646,8.496794,9.811835,7.6580157,10.723056,0.0,3.711568593978882,6.0,2.0,0.8696652
170,8,7.420319263374994,2.023866791300003,6.8,1.3789399656250008,0.1597440025000004,1.3881611824035645,8.984193,9.2565775,8.206917,10.191575,0.0,3.8307220935821533,6.0,2.0,1.4205196
180,8,7.975325217942851,2.0813711546171456,7.2,1.3875148864196416,0.1437609082928569,1.3949427604675293,9.484438,8.698685,8.760191,9.662347,0.0,3.9025230407714844,6.0,2.0,1.9770005
190,8,8.561200887371422,2.0813363787885746,7.6,1.4646891735714294,-8.693957142758014e-05,1.4646899700164795,10.038231,8.117422,9.345929,9.134301,0.0,3.927964925765991,6.0,2.0,2.5624924
200,8,9.147076556799991,2.081301602960003,8.0,1.464689173571426,-8.693957142869016e-05,1.464688777923584,10.595474,7.5368752,9.931684,8.613737,2.0,3.9206225872039795,6.0,2.0,3.1481266
210,8,9.732952226228564,2.081266827131432,8.4,1.464689173571426,-8.693957142869016e-05,1.464688777923584,11.155653,6.957221,10.51745,8.1020975,2.0,3.8563830852508545,6.0,2.0,3.7338367
220,8,10.312454017351344,2.116897416281084,8.8,1.4487544778069492,0.089076472874131,1.451491117477417,11.702561,6.379211,11.09628,7.587549,9.0,3.1931395530700684,6.0,2.0,4.3140383
230,8,10.887706556270263,2.1763049154162197,9.2,1.438131347297303,0.1485187478378385,1.4457799196243286,12.242438,5.8019357,11.670804,7.073343,9.0,2.8312160968780518,6.0,2.0,4.8908854
240,8,11.462959095189182,2.2357124145513545,9.6,1.4381313472972963,0.1485187478378379,1.4457800388336182,12.785677,5.2248898,12.245685,6.5698047,9.0,2.927816152572632,6.0,2.0,5.468042
250,8,12.0382116341081,2.2951199136864897,10.0,1.438131347297292,0.1485187478378379,1.4457799196243286,13.331866,4.6481586,12.820874,6.0795875,10.0,3.3531527519226074,6.0,2.0,6.0454197
260,8,12.59555075023255,2.3402908181860496,10.4,1.3933477903111222,0.1129272612488995,1.3979154825210571,13.866141,4.0921955,13.378346,5.629009,10.0,3.077718496322632,6.0,2.0,6.6043234
270,8,13.150899486046503,2.383879878837212,10.8,1.388371839534884,0.1089726516279065,1.3926434516906738,14.400673,3.5395215,13.933951,5.2020774,10.0,3.425133466720581,6.0,2.0,7.161196
280,8,13.706248221860456,2.427468939488375,11.2,1.388371839534886,0.1089726516279069,1.3926410675048828,14.93685,2.9884763,14.489668,4.801887,2.0,3.6290414333343506,6.0,2.0,7.7180953
290,8,14.261596957674408,2.471058000139538,11.6,1.3883718395348796,0.1089726516279076,1.3926409482955933,15.474503,2.4401627,15.045483,4.435679,2.0,3.623952627182007,6.0,2.0,8.275015
300,8,14.67841032949999,2.5088952155250026,12.0,1.0420334295639524,0.0945930384636616,1.0463192462921143,15.878023,2.0301745,15.462782,4.1840925,3.0,3.6656835079193115,6.0,2.0,8.693318
310,8,15.002866791999988,2.5428978674000025,12.4,0.8111411562499964,0.0850066296874995,0.8155826926231384,16.191893,1.7123173,15.787736,4.0035214,3.0,3.807197332382202,6.0,2.0,9.019221
320,8,15.327323254499987,2.5769005192750027,12.8,0.8111411562500008,0.0850066296875006,0.8155826926231384,16.506245,1.3983237,16.11274,3.8422124,3.0,3.9552876949310303,6.0,2.0,9.345147
330,8,15.529480091855843,2.599959987488291,13.2,0.5053920933896423,0.0576486705332204,0.5086698532104492,16.702034,1.2051449,16.315302,3.7507827,7.0,4.202202320098877,6.0,2.0,9.548347
340,8,15.548187491495485,2.6066046802090117,13.6,0.046768499099099,0.016611731801801,0.04963059350848198,16.719442,1.185431,16.334139,3.7384923,7.0,4.145329475402832,6.0,2.0,9.567436
350,8,15.566894891135124,2.613249372929732,14.0,0.046768499099099,0.0166117318018021,0.049630794674158096,16.736858,1.1657219,16.352978,3.726267,7.0,4.08845853805542,6.0,2.0,9.58653
360,8,15.585602290774764,2.619894065650453,14.4,0.046768499099099,0.0166117318018021,0.04963304474949837,16.754278,1.1460168,16.371819,3.7141073,7.0,4.03158712387085,6.0,2.0,9.605626
370,8,15.604309690414404,2.626538758371173,14.8,0.046768499099099,0.016611731801801,0.049630794674158096,16.771702,1.1263177,16.390663,3.7020144,7.0,3.9748871326446533,6.0,2.0,9.624724
380,8,15.623017090054043,2.6331834510918943,15.2,0.0467684990990992,0.0166117318018022,0.049630794674158096,16.789135,1.1066241,16.409508,3.6899886,7.0,3.9195141792297363,6.0,2.0,9.6438265
390,8,15.641724489693685,2.639828143812615,15.6,0.046768499099099,0.0166117318018021,0.049630794674158096,16.80657,1.0869364,16.428354,3.6780307,7.0,3.8656158447265625,6.0,2.0,9.6629305
400,8,15.660431889333324,2.646472836533336,16.0,0.046768499099099,0.016611731801801,0.049630794674158096,16.824013,1.0672545,16.447205,3.6661413,7.0,3.8132553100585938,6.0,2.0,9.682038
410,8,15.679139288972962,2.6531175292540565,16.4,0.0467684990990992,0.0166117318018022,0.04963059350848198,16.84146,1.0475794,16.466059,3.6543212,7.0,3.7214956283569336,6.0,2.0,9.701149
420,8,15.697846688612602,2.6597622219747774,16.8,0.0467684990990988,0.0166117318018021,0.049630794674158096,16.858912,1.027911,16.484911,3.6425707,7.0,3.6221823692321777,6.0,2.0,9.7202635
430,8,15.71655408825224,2.666406914695498,17.2,0.0467684990990992,0.0166117318018011,0.049630794674158096,16.87637,1.0082498,16.50377,3.6308908,7.0,3.5259056091308594,6.0,2.0,9.73938
440,8,15.73526148789188,2.6730516074162187,17.6,0.0467684990990988,0.0166117318018021,0.04963304474949837,16.893833,0.98859525,16.522629,3.6192818,7.0,3.499443531036377,6.0,2.0,9.7585
450,8,15.75396888753152,2.67969630013694,18.0,0.0467684990990992,0.0166117318018022,0.049630794674158096,16.911303,0.96894974,16.54149,3.607745,7.0,3.4817025661468506,6.0,2.0,9.777623
460,8,15.77267628717116,2.68634099285766,18.4,0.0467684990990992,0.0166117318018011,0.049630794674158096,16.928776,0.9493128,16.560354,3.5962808,7.0,3.4652018547058105,6.0,2.0,9.796747
470,8,15.7913836868108,2.692985685578381,18.8,0.0467684990990988,0.0166117318018021,0.049630794674158096,16.946253,0.92968506,16.579222,3.58489,7.0,3.4270830154418945,6.0,2.0,9.815876
480,8,15.81009108645044,2.6996303782991014,19.2,0.0467684990990992,0.0166117318018011,0.04963059350848198,16.963737,0.91006714,16.598091,3.5735734,7.0,3.376528263092041,6.0,2.0,9.835007
490,8,15.82879848609008,2.7062750710198222,19.6,0.0467684990990988,0.0166117318018021,0.049630794674158096,16.981228,0.8904595,16.616962,3.562331,7.0,3.3293004035949707,6.0,2.0,9.854141
500,8,15.84750588572972,2.712919763740543,20.0,0.0467684990990992,0.0166117318018022,0.049630794674158096,16.998722,0.8708629,16.635836,3.551164,7.0,3.28554368019104,6.0,2.0,9.873278
510,8,15.866213285369358,2.7195644564612635,20.4,0.0467684990990992,0.0166117318018011,0.049630794674158096,17.016222,0.85127825,16.65471,3.5400732,7.0,3.3517887592315674,6.0,2.0,9.892418
520,8,15.884920685008998,2.7262091491819844,20.8,0.0467684990990988,0.0166117318018021,0.04963304474949837,17.033728,0.8317054,16.673588,3.529059,16.0,3.0246877670288086,6.0,2.0,9.911561
530,8,15.903628084648638,2.7328538419027053,21.2,0.0467684990990992,0.0166117318018022,0.049630794674158096,17.051237,0.812147,16.692469,3.5181224,16.0,2.797023057937622,6.0,2.0,9.930706
540,8,15.922335484288276,2.7394985346234257,21.6,0.0467684990990988,0.0166117318018009,0.049630794674158096,17.068752,0.79260325,16.711351,3.5072644,16.0,2.608793020248413,6.0,2.0,9.949855
550,8,15.954605748666657,2.7503588426222247,22.0,0.0806756609459438,0.0271507699969976,0.08512214571237564,17.099064,0.759231,16.743914,3.4893067,16.0,2.567283868789673,6.0,2.0,9.982846
560,8,16.04112747199999,2.778081611733336,22.4,0.2163043083333357,0.0693069227777778,0.2271374762058258,17.180613,0.6708285,16.831202,3.4437249,16.0,2.618086099624634,6.0,2.0,10.07123
570,8,16.127649195333323,2.805804380844447,22.8,0.2163043083333337,0.0693069227777772,0.22713521122932434,17.262255,0.5831812,16.918526,3.3999608,12.0,2.561915159225464,6.0,2.0,10.159656
580,8,16.214170918666657,2.833527149955558,23.2,0.2163043083333357,0.0693069227777778,0.22713503241539001,17.343985,0.4966878,17.005888,3.3580852,12.0,2.1646759510040283,6.0,2.0,10.248124
590,8,16.326649158999988,2.8505021394000023,23.6,0.2811956008333268,0.0424374736111108,0.2843799591064453,17.453,0.4004719,17.118866,3.325503,12.0,1.9430642127990723,6.0,2.0,10.361613
600,8,16.45643174399999,2.8603119424000023,24.0,0.3244564625000035,0.0245245075000001,0.32538458704948425,17.580198,0.3133317,17.248905,3.3021357,12.0,1.8420531749725342,6.0,2.0,10.491764
610,8,16.58621432899999,2.8701217454000023,24.4,0.3244564625000035,0.0245245075000001,0.3253798186779022,17.707438,0.26430267,17.378944,3.2837644,12.0,1.8663063049316406,6.0,2.0,10.621913
620,8,16.71599691399999,2.8799315484000023,24.8,0.3244564625000006,0.0245245074999998,0.32538458704948425,17.83472,0.274617,17.508987,3.2704735,12.0,2.0114078521728516,6.0,2.0,10.752064
630,8,16.84577949899999,2.8897413514000023,25.2,0.3244564624999946,0.0245245075000001,0.325379878282547,17.962044,0.3388984,17.639032,3.2623246,11.0,2.148590564727783,6.0,2.0,10.882214
120,9,16.758064372586198,6.04180047348276,4.8,-0.8950523103448297,-0.2618857379310333,0.9325783252716064,17.733366,2.9122214,17.939913,0.110158846,4.0,5.946264266967773,6.0,2.0,11.492263
130,9,16.400043448448265,5.9370461783103465,5.2,-0.8950523103448297,-0.2618857379310333,0.9325783252716064,17.371334,2.811572,17.567904,0.40059748,4.0,5.252195358276367,6.0,2.0,11.120308
140,9,16.042022524310333,5.832291883137932,5.6,-0.8950523103448317,-0.2618857379310361,0.9325780272483826,17.009779,2.7581058,17.19594,0.76624155,4.0,4.599906921386719,6.0,2.0,10.748426
150,9,15.634984323647048,5.728105649082354,6.0,-1.017595501658212,-0.2604655851389446,1.0504026412963867,16.599745,2.771968,16.776167,1.1821352,4.0,3.9795000553131104,6.0,2.0,10.331103
160,9,15.031877016882342,5.626191659494119,6.4,-1.507768266911763,-0.2547849739705874,1.529144048690796,15.994264,2.9504786,16.165009,1.7859133,4.0,3.3871891498565674,6.0,2.0,9.732629
170,9,14.428769710117638,5.524277669905883,6.8,-1.5077682669117618,-0.2547849739705902,1.5291417837142944,15.389271,3.2365243,15.553892,2.3936949,4.0,3.0597000122070312,6.0,2.0,9.135901
180,9,13.825662403352933,5.422363680317648,7.2,-1.507768266911763,-0.2547849739705874,1.529144048690796,14.784825,3.6045952,14.942818,3.0030513,3.0,2.171053171157837,6.0,2.0,8.541286
190,9,13.22800225118918,5.339691823156758,7.6,-1.4941503804093843,-0.2066796429022258,1.5083770751953125,14.186531,4.038197,14.341212,3.6035066,3.0,1.1466901302337646,6.0,2.0,7.962259
200,9,12.631703887675666,5.261830499102704,8.0,-1.4907459087837824,-0.1946533101351353,1.503400206565857,13.590045,4.512056,13.742134,4.2024403,3.0,0.3512864410877228,6.0,2.0,7.3904696
210,9,12.035405524162153,5.18396917504865,8.4,-1.4907459087837824,-0.1946533101351353,1.503402590751648,12.994006,5.0133357,13.143262,4.801982,3.0,1.0616722106933594,6.0,2.0,6.8237653
220,9,11.440334833749992,5.104207918416668,8.8,-1.4876767260304011,-0.1994031415799544,1.5009788274765015,12.399735,5.532765,12.545398,5.401089,7.0,1.2668005228042603,6.0,2.0,6.2636538
230,9,10.856313201249993,5.007347268583335,9.2,-1.460054081250007,-0.2421516245833319,1.4800007343292236,11.817492,6.0513425,11.954625,5.9928403,7.0,1.4635785818099976,6.0,2.0,5.712085
240,9,10.272291568749992,4.910486618750002,9.6,-1.460054081249996,-0.242151624583333,1.479998230934143,11.236268,6.582319,11.363979,6.584635,7.0,1.9974421262741089,6.0,2.0,5.1694684
250,9,9.688269936249991,4.813625968916669,10.0,-1.460054081249996,-0.242151624583333,1.4799983501434326,10.656231,7.122923,10.773483,7.1764636,7.0,2.680041790008545,6.0,2.0,4.6389465
260,9,9.11506351916666,4.747311077722224,10.4,-1.4330160427083336,-0.1657872279861115,1.4425729513168335,10.086767,7.6669083,10.201013,7.7521024,10.0,2.9185850620269775,6.0,2.0,4.1534734
270,9,8.552672317499994,4.711541945166669,10.8,-1.4059780041666623,-0.0894228313888877,1.4088189601898193,9.527182,8.210599,9.647218,8.311947,10.0,2.6046743392944336,6.0,2.0,3.7240565
280,9,7.9902811158333265,4.675772812611114,11.2,-1.405978004166673,-0.0894228313888881,1.4088190793991089,8.968088,8.7568,9.094619,8.872258,10.0,2.293384075164795,6.0,2.0,3.334813
290,9,7.42788991416666,4.640003680055558,11.6,-1.4059780041666643,-0.0894228313888899,1.4088189601898193,8.409589,9.305066,8.543448,9.432952,10.0,1.996376872062683,6.0,2.0,3.0014145
